Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2003-09-16,59.0,44236.77,0.38,291.55,0.0,26.02,14.64,1664.11
2003-09-17,211.0,43891.22,26.79,206.67,0.0,17.91,7.99,1078.86
2003-09-18,147.0,43545.62,0.0,367.44,0.0,20.66,5.71,916.63
2003-09-19,100.0,43545.62,0.0,376.02,0.0,21.9,5.86,927.08
2003-09-20,114.0,43199.99,10.28,203.26,0.0,18.88,8.94,1163.13
2003-09-21,202.0,43199.99,6.78,271.02,0.0,22.13,6.86,997.04
2003-09-22,156.0,42854.38,0.0,328.0,0.0,20.12,6.91,1011.69
2003-09-23,126.0,42854.38,0.0,298.17,0.0,19.95,8.17,1104.87
2003-09-24,516.0,42508.8,22.31,150.89,0.0,15.84,8.68,1134.12
2003-09-25,329.0,42168.24,0.0,313.04,0.0,18.15,5.48,900.02
2003-09-26,211.0,42163.18,3.36,249.92,0.0,20.21,5.85,930.9
2003-09-27,165.0,41817.61,0.32,238.49,0.0,16.49,7.25,1035.56
2003-09-28,167.0,41817.61,4.17,152.53,0.0,18.87,11.69,1385.7
2003-09-29,441.0,41472.0,18.76,152.15,0.0,18.72,11.0,1319.63
2003-09-30,430.0,41472.0,1.47,275.94,0.0,17.19,6.04,924.18
2003-10-01,317.0,41126.41,0.0,334.04,0.0,14.75,0.43,624.9
2003-10-02,253.0,41126.41,0.09,250.56,0.0,10.94,1.45,676.46
2003-10-03,220.0,40780.8,5.45,221.91,0.0,12.29,0.62,639.76
2003-10-04,214.0,40468.26,0.0,257.89,0.0,10.36,0.46,624.86
2003-10-05,1510.0,40435.2,22.98,196.49,0.0,10.23,-0.08,607.57
2003-10-06,866.0,40089.61,6.19,207.17,0.0,9.96,-0.42,591.09
2003-10-07,588.0,40089.61,0.0,252.3,0.0,7.67,-2.28,515.25
2003-10-08,416.0,39744.03,0.0,317.73,0.0,11.57,-2.56,510.81
2003-10-09,329.0,39744.03,0.0,312.44,0.0,19.16,4.5,844.64
2003-10-10,281.0,39398.43,0.0,308.13,0.0,19.51,5.01,879.31
2003-10-11,249.0,39398.43,0.0,325.17,0.0,21.83,4.92,876.0
2003-10-12,234.0,39052.75,0.0,337.32,0.0,23.74,3.83,810.48
2003-10-13,355.0,39002.29,15.89,234.05,0.0,20.73,4.28,835.05
2003-10-14,305.0,38707.21,0.0,299.7,0.0,15.54,1.04,660.7
2003-10-15,1450.0,38519.06,9.74,229.09,0.0,16.89,1.07,669.28
2003-10-16,2520.0,38361.58,33.66,194.29,0.0,15.07,3.08,769.68
2003-10-17,1420.0,38049.09,4.03,190.23,0.0,9.81,0.37,624.06
2003-10-18,928.0,38016.04,0.0,181.49,0.0,7.84,0.51,637.04
2003-10-19,603.0,37670.37,2.7,158.18,0.0,7.36,0.39,630.0
2003-10-20,502.0,37670.37,0.0,232.29,0.0,5.43,-4.65,440.0
2003-10-21,1910.0,37324.82,24.9,198.32,0.0,7.4,-4.44,445.9
2003-10-22,3610.0,37324.82,28.32,65.79,0.0,1.69,-1.44,553.13
2003-10-23,2220.0,36979.21,1.55,67.87,0.0,0.42,-1.75,540.72
2003-10-24,1490.0,36979.21,1.65,74.22,0.0,0.59,-1.92,533.88
2003-10-25,972.0,36633.59,0.0,156.02,0.0,1.98,-3.88,450.38
2003-10-26,697.0,36633.59,0.0,206.15,0.0,5.7,-2.34,521.1
2003-10-27,1920.0,36288.03,13.56,160.23,0.0,12.16,3.26,782.75
2003-10-28,6700.0,36288.03,29.44,161.09,0.0,14.09,4.83,866.18
2003-10-29,6150.0,35942.39,13.43,155.18,0.0,11.1,2.25,721.82
2003-10-30,7580.0,35942.39,33.22,172.0,0.0,14.88,4.23,818.12
2003-10-31,3610.0,35601.92,0.0,233.89,0.0,10.19,-0.54,587.11
2003-11-01,1930.0,35596.84,0.0,257.93,0.0,13.93,0.26,628.57
2003-11-02,1140.0,35284.34,0.0,276.09,0.0,17.82,-0.74,585.55
2003-11-03,1110.0,35251.18,1.15,107.14,0.0,4.7,0.15,624.78
2003-11-04,1090.0,35063.02,3.62,123.46,0.0,6.95,-0.26,601.13
2003-11-05,890.0,34905.6,2.82,94.72,0.0,0.18,-4.49,443.51
2003-11-06,910.0,34788.34,2.15,226.33,0.0,9.76,-2.8,504.38
2003-11-07,846.0,34559.99,0.0,165.7,0.0,7.5,0.14,614.03
2003-11-08,744.0,34559.35,0.0,251.42,0.0,7.19,-7.24,356.63
2003-11-09,618.0,34214.4,0.0,109.46,0.0,-4.9,-9.29,303.31
2003-11-10,553.0,34214.4,0.0,184.46,0.0,-1.68,-9.65,297.56
2003-11-11,536.0,33901.92,0.0,208.13,0.0,4.67,-4.97,423.99
2003-11-12,538.0,33868.81,2.0,161.57,0.0,4.86,-2.1,526.61
2003-11-13,1610.0,33818.36,13.09,143.05,0.0,8.41,-0.31,597.85
2003-11-14,2300.0,33523.23,11.23,180.11,0.0,6.56,-5.96,394.39
2003-11-15,1500.0,33523.23,0.0,74.15,0.0,-5.03,-7.61,350.98
2003-11-16,881.0,33272.91,0.0,134.68,0.0,-2.8,-7.88,337.23
2003-11-17,605.0,33177.61,0.0,241.95,0.0,1.36,-11.45,255.67
2003-11-18,566.0,33168.4,0.0,232.11,0.0,2.4,-9.62,294.01
2003-11-19,580.0,32837.07,0.0,243.7,0.0,7.12,-8.42,327.77
2003-11-20,3520.0,32832.0,12.85,145.39,0.0,12.34,2.72,744.14
2003-11-21,4390.0,32781.54,29.58,92.5,0.0,7.48,2.06,709.29
2003-11-22,2570.0,32491.47,0.0,195.38,0.0,8.4,-1.63,544.46
2003-11-23,1750.0,32486.39,0.0,209.03,0.0,6.87,-5.08,417.49
2003-11-24,1320.0,32477.18,0.0,214.69,0.0,6.91,-6.24,386.84
2003-11-25,946.0,32173.93,2.0,196.9,0.0,7.07,-4.18,443.64
2003-11-26,730.0,32140.81,0.0,154.0,0.0,1.65,-6.11,387.52
2003-11-27,776.0,32140.17,0.0,161.11,0.0,2.19,-6.13,390.45
2003-11-28,904.0,31952.65,5.2,150.39,0.0,5.43,-5.55,409.98
2003-11-29,3060.0,31795.19,27.93,146.0,0.0,13.12,0.46,633.97
2003-11-30,2470.0,31795.19,1.33,188.41,0.0,9.04,-4.84,432.46
2003-12-01,1760.0,31785.99,3.57,65.99,0.0,1.76,-1.54,555.57
2003-12-02,1250.0,31607.04,0.84,207.73,0.0,1.8,-11.44,255.96
2003-12-03,774.0,31454.68,0.0,124.67,0.0,-8.7,-14.58,201.49
2003-12-04,536.0,31449.61,0.0,127.71,0.0,-8.36,-14.42,204.05
2003-12-05,481.0,31449.61,0.0,172.04,0.0,-7.47,-16.72,167.0
2003-12-06,454.0,31440.4,0.0,188.87,0.0,-7.39,-18.31,146.87
2003-12-07,490.0,31261.45,42.63,92.98,0.0,-8.12,-13.73,217.1
2003-12-08,1230.0,31137.12,19.52,51.25,0.0,-6.22,-8.55,320.0
2003-12-09,1330.0,31104.01,0.0,224.91,0.0,-3.34,-17.77,151.9
2003-12-10,1200.0,31104.01,0.0,229.81,0.0,-4.91,-21.2,115.52
2003-12-11,1370.0,31104.01,0.0,237.09,0.0,0.49,-21.86,106.5
2003-12-12,4370.0,31103.37,31.95,132.32,0.0,6.91,-3.16,480.87
2003-12-13,3090.0,31094.8,0.0,203.3,0.0,-2.27,-14.8,200.0
2003-12-14,2220.0,31053.55,0.0,165.63,0.0,-12.45,-21.24,114.7
2003-12-15,1770.0,30986.76,23.17,152.94,0.0,-7.97,-20.43,126.06
2003-12-16,1430.0,30915.86,10.86,61.76,0.0,-5.32,-9.13,308.65
2003-12-17,1210.0,30853.71,0.0,191.25,0.0,-1.12,-12.7,236.44
2003-12-18,13700.0,30791.53,64.12,176.77,0.0,8.21,-9.99,291.58
2003-12-19,7650.0,30791.53,0.0,184.39,0.0,-0.18,-10.01,288.75
2003-12-20,4590.0,30791.53,0.0,160.88,0.0,-3.16,-11.13,259.5
2003-12-21,2950.0,30791.53,0.0,214.66,0.0,-5.61,-18.29,147.37
2003-12-22,2180.0,30791.53,0.0,209.89,0.0,-3.84,-16.07,178.22
2003-12-23,1700.0,30791.53,0.0,89.69,0.0,-0.62,-4.8,425.6
2003-12-24,1420.0,30853.71,0.0,144.09,0.0,3.32,-3.91,447.26
2003-12-25,4280.0,30853.71,14.85,145.69,0.0,8.45,-2.66,506.74
2003-12-26,4940.0,30915.86,12.01,113.14,0.0,4.65,-2.86,498.45
2003-12-27,3460.0,30986.76,1.61,78.34,0.0,-1.35,-4.54,439.86
2003-12-28,2040.0,31053.55,0.0,216.75,0.0,-0.57,-12.95,231.47
2003-12-29,1380.0,31094.8,0.0,235.91,0.0,2.63,-13.02,229.11
2003-12-30,1160.0,31104.01,0.0,239.13,0.0,6.8,-10.64,276.42
2003-12-31,1010.0,31104.01,0.0,118.42,0.0,2.54,-3.11,481.45
2004-01-01,896.0,31104.01,0.0,115.46,0.0,-0.69,-6.25,387.49
2004-01-02,809.0,31109.09,0.0,183.55,0.0,-0.79,-10.75,266.8
2004-01-03,737.0,31199.31,4.16,84.28,0.0,-6.14,-11.41,259.03
2004-01-04,705.0,31332.34,5.1,125.26,0.0,2.28,-6.27,375.73
2004-01-05,648.0,31448.96,0.0,181.18,0.0,2.2,-7.35,350.76
2004-01-06,569.0,31449.61,2.77,108.57,0.0,-4.8,-10.69,270.03
2004-01-07,521.0,31449.61,0.0,227.61,0.0,-5.44,-19.58,133.87
2004-01-08,484.0,31544.91,0.0,237.48,0.0,-11.44,-27.01,70.02
2004-01-09,456.0,31744.75,0.0,164.56,0.0,-21.02,-28.66,58.14
2004-01-10,425.0,31795.19,0.0,173.13,0.0,-21.15,-29.15,58.14
2004-01-11,402.0,31795.19,0.0,167.25,0.0,-19.77,-27.56,72.87
2004-01-12,380.0,31828.31,2.31,191.92,0.0,-12.57,-23.8,94.15
2004-01-13,363.0,32090.35,0.18,219.01,0.0,-5.81,-17.16,160.0
2004-01-14,349.0,32140.81,1.96,263.14,0.0,-7.81,-30.51,44.36
2004-01-15,334.0,32140.81,0.0,129.32,0.0,-25.38,-30.71,44.12
2004-01-16,323.0,32298.24,0.0,168.11,0.0,-23.28,-30.46,49.58
2004-01-17,312.0,32486.39,0.0,239.9,0.0,-11.94,-24.48,88.89
2004-01-18,305.0,32486.39,0.0,182.43,0.0,-7.45,-15.37,188.22
2004-01-19,299.0,32643.84,3.33,115.97,0.0,-7.73,-13.94,209.5
2004-01-20,287.0,32832.0,0.0,108.03,0.0,-9.96,-14.17,208.04
2004-01-21,281.0,32832.0,0.0,163.8,0.0,-9.12,-15.75,182.29
2004-01-22,275.0,32989.45,0.0,230.1,0.0,-9.11,-19.51,134.24
2004-01-23,264.0,33177.61,0.0,248.52,0.0,-7.52,-19.48,134.04
2004-01-24,246.0,33177.61,0.0,226.08,0.0,-14.9,-24.65,85.49
2004-01-25,226.0,33472.77,0.0,228.88,0.0,-18.04,-27.7,65.19
2004-01-26,209.0,33523.23,0.0,229.5,0.0,-18.68,-28.29,62.09
2004-01-27,197.0,33556.32,0.0,272.48,0.0,-14.58,-27.93,68.0
2004-01-28,191.0,33868.81,0.0,304.3,0.0,-6.42,-26.14,75.63
2004-01-29,189.0,33868.81,0.0,279.01,0.0,-6.31,-19.86,132.3
2004-01-30,182.0,34163.93,0.0,182.87,0.0,-10.31,-16.98,166.19
2004-01-31,168.0,34214.4,0.0,201.85,0.0,-12.56,-20.15,119.44
2004-02-01,162.0,34309.69,0.0,219.64,0.0,-10.78,-18.96,138.64
2004-02-02,158.0,34559.99,0.0,257.88,0.0,-3.19,-14.22,198.39
2004-02-03,161.0,34565.07,0.0,312.98,0.0,0.82,-15.9,173.45
2004-02-04,185.0,34905.6,13.95,242.14,0.0,2.45,-16.23,175.85
2004-02-05,242.0,34905.6,0.0,297.71,0.0,0.57,-13.28,221.61
2004-02-06,240.0,35250.53,0.0,210.78,0.0,-6.86,-14.5,203.12
2004-02-07,259.0,35251.18,9.49,113.03,0.0,-7.13,-12.09,246.44
2004-02-08,251.0,35587.64,1.65,333.31,0.0,-1.87,-17.96,152.98
2004-02-09,238.0,35596.84,0.0,293.0,0.0,-8.77,-20.42,118.1
2004-02-10,225.0,35891.94,0.0,291.45,0.0,-1.01,-12.56,234.83
2004-02-11,212.0,35942.39,0.01,294.1,0.0,2.06,-9.44,284.72
2004-02-12,201.0,36170.77,0.0,342.24,0.0,-2.29,-17.65,153.07
2004-02-13,194.0,36288.03,0.0,338.66,0.0,-4.77,-18.83,139.4
2004-02-14,192.0,36516.33,0.0,235.98,0.0,-0.73,-8.82,310.55
2004-02-15,190.0,36633.59,0.0,387.87,0.0,0.53,-24.48,86.97
2004-02-16,184.0,36861.95,0.0,326.77,0.0,-14.31,-27.11,73.73
2004-02-17,181.0,36979.21,0.0,378.18,0.0,-10.1,-28.3,61.89
2004-02-18,178.0,37274.36,0.0,382.26,0.0,-7.54,-26.33,72.6
2004-02-19,178.0,37324.82,0.0,386.18,0.0,0.53,-19.75,133.09
2004-02-20,176.0,37661.16,0.0,331.75,0.0,-0.87,-14.48,202.77
2004-02-21,176.0,37670.37,2.67,279.66,0.0,2.5,-11.72,253.78
2004-02-22,199.0,38015.39,9.97,105.97,0.0,-2.73,-7.37,352.57
2004-02-23,223.0,38016.04,6.65,91.23,0.0,-3.24,-6.89,360.0
2004-02-24,218.0,38361.58,0.0,341.12,0.0,-2.22,-15.39,198.15
2004-02-25,198.0,38361.58,0.0,382.23,0.0,-0.82,-16.58,160.05
2004-02-26,176.0,38707.21,0.0,379.59,0.0,-0.66,-15.81,180.71
2004-02-27,165.0,38707.21,0.0,356.13,0.0,-2.85,-15.98,177.57
2004-02-28,158.0,39052.75,0.0,395.97,0.0,0.66,-15.08,192.31
2004-02-29,158.0,39052.75,0.0,369.04,0.0,3.27,-10.74,269.65
2004-03-01,163.0,39398.43,0.0,401.55,0.0,6.39,-10.09,288.82
2004-03-02,176.0,39431.55,0.0,333.79,0.0,7.15,-4.87,432.21
2004-03-03,206.0,39744.03,0.72,240.21,0.0,6.32,-1.5,558.68
2004-03-04,261.0,40039.16,0.0,266.2,0.0,2.69,-5.72,402.78
2004-03-05,292.0,40089.61,0.0,257.92,0.0,2.34,-5.48,411.31
2004-03-06,511.0,40435.2,12.78,100.6,0.0,1.76,-1.89,532.79
2004-03-07,984.0,40435.2,0.34,340.65,0.0,5.07,-5.77,400.29
2004-03-08,921.0,40780.8,0.0,291.05,0.0,-0.84,-9.4,302.1
2004-03-09,774.0,40780.8,0.0,373.59,0.0,-2.12,-13.71,214.16
2004-03-10,658.0,41126.41,0.0,415.21,0.0,-0.36,-14.1,212.43
2004-03-11,589.0,41126.41,0.0,436.42,0.0,3.63,-11.53,257.11
2004-03-12,576.0,41472.0,0.0,421.57,0.0,6.63,-7.78,346.02
2004-03-13,548.0,41808.4,0.1,394.45,0.0,4.96,-7.57,349.61
2004-03-14,466.0,41817.61,0.0,318.16,0.0,-3.22,-12.04,245.31
2004-03-15,361.0,42163.18,1.79,387.92,0.0,2.38,-10.22,286.88
2004-03-16,313.0,42163.18,0.0,421.22,0.0,2.29,-10.61,276.95
2004-03-17,295.0,42508.8,0.0,375.81,0.0,-2.08,-12.64,235.63
2004-03-18,277.0,42508.8,0.0,380.38,0.0,-3.43,-13.59,218.85
2004-03-19,267.0,42854.38,0.0,427.95,0.0,-2.13,-13.95,212.82
2004-03-20,259.0,42854.38,0.08,483.86,0.0,0.53,-14.03,212.65
2004-03-21,253.0,43199.99,3.66,347.39,0.0,1.46,-11.23,263.6
2004-03-22,246.0,43545.62,0.0,531.81,0.0,3.73,-14.9,196.0
2004-03-23,240.0,43545.62,0.0,404.44,0.0,-8.78,-18.98,138.13
2004-03-24,237.0,43891.22,0.0,492.14,0.0,-1.11,-15.72,184.42
2004-03-25,233.0,43891.22,0.0,420.07,0.0,3.47,-7.62,331.77
2004-03-26,253.0,44236.77,1.97,269.76,0.0,4.61,-1.9,532.26
2004-03-27,918.0,44236.77,9.0,270.91,0.0,10.16,1.28,669.84
2004-03-28,2210.0,44582.39,0.0,348.57,0.0,7.34,-0.87,548.84
2004-03-29,1870.0,44591.59,0.0,515.33,0.0,8.44,-6.24,317.2
2004-03-30,1560.0,44928.0,0.0,498.4,0.0,7.36,-6.08,332.71
2004-03-31,1500.0,45273.58,0.0,503.73,0.0,8.26,-5.37,348.7
2004-04-01,1780.0,45273.58,5.38,337.43,0.0,8.12,-3.26,479.84
2004-04-02,2740.0,45619.2,6.55,285.91,0.0,7.36,-1.47,551.65
2004-04-03,4090.0,45619.2,18.1,125.27,0.0,1.81,-1.49,552.75
2004-04-04,2980.0,45964.78,0.0,207.98,0.0,4.37,0.16,615.61
2004-04-05,2870.0,45964.78,7.61,314.85,0.0,5.15,-4.42,443.78
2004-04-06,1970.0,46310.4,0.49,170.33,0.0,-3.58,-6.77,372.11
2004-04-07,1490.0,46319.61,0.0,386.05,0.0,1.27,-6.87,371.33
2004-04-08,1380.0,46655.98,0.0,488.89,0.0,6.43,-5.11,395.9
2004-04-09,1210.0,46968.5,0.0,526.08,0.0,9.01,-4.14,403.74
2004-04-10,1390.0,47001.61,0.0,491.21,0.0,7.63,-3.68,433.05
2004-04-11,1280.0,47347.21,0.0,452.23,0.0,1.94,-7.67,343.84
2004-04-12,831.0,47347.21,0.0,543.32,0.0,5.19,-8.01,307.71
2004-04-13,940.0,47692.81,5.21,422.1,0.0,8.59,-6.18,380.76
2004-04-14,4960.0,47692.81,32.23,327.74,0.0,7.91,-1.42,555.02
2004-04-15,4460.0,48038.43,4.65,347.72,0.0,10.67,0.52,635.48
2004-04-16,2960.0,48038.43,0.0,471.17,0.0,7.89,-2.46,507.95
2004-04-17,2070.0,48383.99,0.0,595.83,0.0,10.16,-6.43,356.72
2004-04-18,1910.0,48384.63,0.1,615.36,0.0,16.14,-3.85,405.66
2004-04-19,1830.0,48729.61,0.0,516.04,0.0,14.89,2.53,682.78
2004-04-20,2220.0,48738.8,0.06,613.11,0.0,22.88,2.01,564.54
2004-04-21,1490.0,49075.17,0.0,544.68,0.0,8.8,-4.46,422.43
2004-04-22,1140.0,49125.64,0.0,522.19,0.0,11.1,-1.24,534.64
2004-04-23,1130.0,49420.8,0.0,598.98,0.0,18.81,1.07,548.06
2004-04-24,924.0,49538.05,0.0,510.43,0.0,11.13,-0.81,551.69
2004-04-25,743.0,49766.37,1.07,555.77,0.0,7.32,-6.56,364.12
2004-04-26,770.0,49883.64,3.5,409.17,0.0,8.51,-5.46,413.29
2004-04-27,860.0,50112.02,4.07,177.59,0.0,4.73,0.03,618.65
2004-04-28,800.0,50229.28,2.6,489.53,0.0,14.3,-1.14,533.01
2004-04-29,696.0,50457.61,0.0,484.41,0.0,7.6,-3.57,466.69
2004-04-30,647.0,50508.05,0.0,608.73,0.0,18.77,0.26,533.45
2004-05-01,755.0,50803.2,0.0,608.93,0.0,25.74,5.27,706.96
2004-05-02,763.0,50812.41,0.0,587.64,0.0,26.83,7.75,845.25
2004-05-03,773.0,51148.82,4.92,389.67,0.0,24.24,10.45,1216.65
2004-05-04,1570.0,51149.46,21.14,376.51,0.0,15.08,1.61,688.19
2004-05-05,1740.0,51494.41,4.08,267.05,0.0,5.67,-1.39,555.99
2004-05-06,1250.0,51494.41,0.0,486.53,0.0,13.56,0.74,643.4
2004-05-07,950.0,51834.94,0.01,462.17,0.0,17.49,5.13,856.79
2004-05-08,628.0,51840.02,0.0,549.58,0.0,15.24,-1.19,517.21
2004-05-09,550.0,52028.15,0.0,467.28,0.0,12.67,0.23,617.91
2004-05-10,502.0,52185.6,0.0,579.61,0.0,18.56,-0.69,509.32
2004-05-11,479.0,52236.07,1.87,479.73,0.0,16.69,1.5,643.05
2004-05-12,457.0,52531.21,0.0,547.21,0.0,20.64,2.88,658.71
2004-05-13,422.0,52531.21,0.9,573.32,0.0,25.0,3.95,679.9
2004-05-14,392.0,52843.69,0.0,417.7,0.0,13.95,2.36,725.51
2004-05-15,375.0,52876.79,0.0,554.04,0.0,24.34,4.51,719.8
2004-05-16,417.0,52927.26,6.14,384.0,0.0,27.26,8.95,1100.74
2004-05-17,441.0,53222.38,1.04,440.83,0.0,17.46,4.19,816.28
2004-05-18,383.0,53222.38,0.0,477.45,0.0,21.85,6.48,912.45
2004-05-19,556.0,53410.52,12.13,283.2,0.0,18.86,7.82,1066.9
2004-05-20,484.0,53568.0,0.0,513.81,0.0,19.01,1.96,670.24
2004-05-21,422.0,53568.0,4.97,379.66,0.0,22.03,4.56,852.54
2004-05-22,389.0,53756.18,0.0,431.64,0.0,18.75,5.54,896.84
2004-05-23,415.0,53913.64,9.51,168.67,0.0,11.4,5.42,901.51
2004-05-24,718.0,53913.64,10.93,215.66,0.0,14.5,6.67,982.21
2004-05-25,2470.0,54101.75,17.43,90.14,0.0,9.27,6.47,965.62
2004-05-26,2230.0,54259.19,4.04,112.4,0.0,8.25,4.65,854.6
2004-05-27,1810.0,54259.19,3.0,117.5,0.0,8.16,4.37,840.18
2004-05-28,1160.0,54309.67,1.7,434.05,0.0,19.27,6.37,956.59
2004-05-29,853.0,54571.76,3.95,235.29,0.0,11.46,3.33,780.35
2004-05-30,701.0,54604.85,0.0,305.8,0.0,10.92,3.14,764.99
2004-05-31,578.0,54604.85,0.0,507.76,0.0,14.58,-1.03,569.78
2004-06-01,503.0,54655.29,0.0,511.26,0.0,17.93,1.73,694.87
2004-06-02,636.0,54855.09,6.8,118.88,0.0,7.71,4.22,832.7
2004-06-03,921.0,54950.4,6.22,242.53,0.0,10.99,3.26,782.58
2004-06-04,668.0,54950.4,0.0,424.94,0.0,16.13,4.75,860.96
2004-06-05,522.0,54951.04,0.0,510.44,0.0,17.36,1.59,680.8
2004-06-06,437.0,55067.66,0.0,535.46,0.0,21.45,3.15,741.33
2004-06-07,393.0,55200.73,3.41,363.66,0.0,19.35,5.74,923.77
2004-06-08,375.0,55290.93,0.0,462.55,0.0,19.92,6.38,962.16
2004-06-09,332.0,55296.02,0.0,519.87,0.0,27.15,8.9,1087.4
2004-06-10,289.0,55296.02,0.0,515.17,0.0,27.97,9.76,1137.82
2004-06-11,255.0,55296.02,0.0,500.55,0.0,18.23,2.75,743.36
2004-06-12,233.0,55305.22,0.0,474.14,0.0,16.94,3.04,760.55
2004-06-13,219.0,55346.46,0.0,520.72,0.0,19.19,2.3,712.26
2004-06-14,210.0,55413.27,0.0,526.69,0.0,24.19,5.7,885.93
2004-06-15,172.0,55484.16,0.91,360.9,0.0,21.48,11.5,1371.79
2004-06-16,159.0,55546.3,0.14,470.4,0.0,25.23,10.82,1278.62
2004-06-17,147.0,55546.3,0.0,468.97,0.0,23.17,8.88,1116.66
2004-06-18,134.0,55608.45,0.0,476.02,0.0,27.03,11.81,1347.58
2004-06-19,136.0,55608.45,4.51,338.16,0.0,24.82,11.36,1349.08
2004-06-20,156.0,55608.45,8.63,376.62,0.0,20.45,4.56,852.44
2004-06-21,143.0,55608.45,0.0,417.82,0.0,18.18,7.06,1022.32
2004-06-22,128.0,55608.45,0.0,441.28,0.0,22.0,9.2,1178.47
2004-06-23,127.0,55608.45,4.94,215.28,0.0,18.53,11.19,1335.33
2004-06-24,130.0,55546.3,0.0,475.26,0.0,22.79,7.97,1086.28
2004-06-25,124.0,55484.16,0.0,418.94,0.0,20.95,8.76,1144.64
2004-06-26,122.0,55413.27,3.53,257.82,0.0,17.52,9.46,1196.96
2004-06-27,118.0,55346.46,0.24,421.07,0.0,20.27,7.78,1062.36
2004-06-28,109.0,55305.22,0.25,437.44,0.0,20.58,7.38,1037.41
2004-06-29,102.0,55296.67,0.0,429.74,0.0,19.21,6.36,966.21
2004-06-30,102.0,55296.02,3.11,357.1,0.0,21.76,7.87,1081.57
2004-07-01,109.0,55296.02,0.0,458.3,0.0,21.06,6.68,980.65
2004-07-02,127.0,55296.02,17.45,354.93,0.0,25.92,9.24,1186.97
2004-07-03,161.0,55262.94,0.0,402.5,0.0,22.85,10.29,1258.3
2004-07-04,131.0,55138.57,0.0,418.09,0.0,21.98,8.79,1136.23
2004-07-05,115.0,54959.6,0.0,442.82,0.0,24.97,10.12,1232.83
2004-07-06,123.0,54950.4,8.17,159.23,0.0,19.87,14.04,1604.26
2004-07-07,125.0,54950.4,0.0,397.0,0.0,20.34,8.52,1124.4
2004-07-08,117.0,54945.33,4.53,344.95,0.0,24.64,9.4,1196.45
2004-07-09,142.0,54792.97,11.44,101.42,0.0,16.75,13.47,1547.75
2004-07-10,197.0,54614.05,20.05,176.02,0.0,19.77,13.64,1568.85
2004-07-11,181.0,54604.85,0.0,300.57,0.0,19.75,11.83,1386.15
2004-07-12,144.0,54604.85,0.0,451.72,0.0,24.48,10.6,1288.35
2004-07-13,124.0,54447.39,0.0,437.94,0.0,25.07,11.59,1380.69
2004-07-14,115.0,54259.84,3.5,299.38,0.0,22.95,12.84,1487.3
2004-07-15,153.0,54259.19,11.93,176.02,0.0,19.45,13.64,1564.19
2004-07-16,522.0,54226.06,10.01,162.72,0.0,19.04,13.82,1589.71
2004-07-17,909.0,53922.84,15.5,276.02,0.0,22.6,12.99,1500.57
2004-07-18,651.0,53913.64,3.72,319.99,0.0,23.61,12.91,1490.8
2004-07-19,464.0,53908.55,5.22,316.12,0.0,26.16,14.03,1610.55
2004-07-20,675.0,53618.48,9.33,231.91,0.0,22.43,14.87,1696.82
2004-07-21,567.0,53568.0,13.87,320.48,0.0,25.33,13.38,1535.08
2004-07-22,397.0,53562.93,0.0,446.76,0.0,26.6,13.52,1560.0
2004-07-23,277.0,53231.59,0.0,428.5,0.0,27.11,14.42,1656.31
2004-07-24,1460.0,53222.38,30.13,304.08,0.0,24.08,13.14,1505.47
2004-07-25,949.0,53127.1,0.0,475.35,0.0,19.45,5.95,938.58
2004-07-26,468.0,52876.79,0.0,439.81,0.0,19.68,7.72,1072.06
2004-07-27,359.0,52876.79,0.0,458.31,0.0,23.58,9.81,1230.44
2004-07-28,289.0,52581.65,2.27,337.92,0.0,21.75,12.23,1423.28
2004-07-29,265.0,52531.21,0.0,350.52,0.0,21.1,12.32,1444.72
2004-07-30,234.0,52498.07,0.0,443.98,0.0,24.98,11.96,1396.73
2004-07-31,209.0,52185.6,0.0,458.81,0.0,27.21,12.97,1510.84
2004-08-01,213.0,52185.6,10.21,252.16,0.0,27.06,18.13,2086.91
2004-08-02,216.0,51840.66,4.08,343.44,0.0,27.57,14.17,1618.67
2004-08-03,196.0,51840.02,0.0,470.04,0.0,27.92,12.81,1484.62
2004-08-04,369.0,51611.68,11.31,348.54,0.0,27.02,12.16,1431.14
2004-08-05,282.0,51494.41,0.0,461.56,0.0,23.58,9.64,1211.22
2004-08-06,212.0,51399.12,0.0,458.41,0.0,19.68,6.4,966.81
2004-08-07,187.0,51148.82,0.0,430.48,0.0,18.69,6.97,1017.45
2004-08-08,177.0,51115.67,3.87,324.53,0.0,20.0,9.34,1194.28
2004-08-09,177.0,50803.2,2.77,323.2,0.0,20.1,10.53,1282.73
2004-08-10,170.0,50798.11,0.0,431.38,0.0,23.43,10.13,1250.41
2004-08-11,165.0,50457.61,2.65,394.04,0.0,25.68,10.42,1278.49
2004-08-12,188.0,50457.61,4.13,215.48,0.0,24.59,16.82,1913.93
2004-08-13,1110.0,50112.02,34.96,157.61,0.0,23.13,17.69,2023.71
2004-08-14,1950.0,50112.02,13.71,138.12,0.0,21.76,17.15,1950.14
2004-08-15,1190.0,49766.37,0.0,381.24,0.0,22.54,11.73,1378.75
2004-08-16,681.0,49766.37,0.0,368.17,0.0,22.07,11.66,1374.82
2004-08-17,563.0,49420.8,11.7,252.14,0.0,21.63,12.45,1443.14
2004-08-18,540.0,49420.8,0.0,445.21,0.0,24.1,9.62,1213.3
